# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 19:53:42 EST       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 363033101440701 01N-12E-35 BDD 1        Texhoma GW Well 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     P          Site was being pumped.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     B          Analog or graphic recorder.
#     S          Steel-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	363033101440701	GW	1972-03-10			193.23					D	2	U	B	A
USGS	363033101440701	GW	1972-03-15			193.09					D	2	U	B	A
USGS	363033101440701	GW	1972-03-15	15:15	CST	193.07					m	2	U	S	A
USGS	363033101440701	GW	1972-03-20			193.10					D	2	U	B	A
USGS	363033101440701	GW	1972-03-25			193.15					D	2	U	B	A
USGS	363033101440701	GW	1972-03-31			193.32					D	2	U	B	A
USGS	363033101440701	GW	1972-04-05			193.40					D	2	U	B	A
USGS	363033101440701	GW	1972-04-10			193.31					D	2	U	B	A
USGS	363033101440701	GW	1972-04-14	09:35	CST	193.13					m	2	U	S	A
USGS	363033101440701	GW	1972-04-15			193.39					D	2	U	B	A
USGS	363033101440701	GW	1972-04-20			193.38					D	2	U	B	A
USGS	363033101440701	GW	1972-04-25			193.45					D	2	U	B	A
USGS	363033101440701	GW	1972-04-30			193.36					D	2	U	B	A
USGS	363033101440701	GW	1972-05-05			193.38					D	2	U	B	A
USGS	363033101440701	GW	1972-05-10			193.41					D	2	U	B	A
USGS	363033101440701	GW	1972-05-12	10:00	CDT	193.39					m	2	U	S	A
USGS	363033101440701	GW	1972-05-15			193.41					D	2	U	B	A
USGS	363033101440701	GW	1972-05-20			193.38					D	2	U	B	A
USGS	363033101440701	GW	1972-05-25			193.33					D	2	U	B	A
USGS	363033101440701	GW	1972-05-31			193.39					D	2	U	B	A
USGS	363033101440701	GW	1972-06-05			193.36					D	2	U	B	A
USGS	363033101440701	GW	1972-06-10			193.30					D	2	U	B	A
USGS	363033101440701	GW	1972-06-13	09:00	CDT	193.19					m	2	U	S	A
USGS	363033101440701	GW	1972-06-15			193.34					D	2	U	B	A
USGS	363033101440701	GW	1972-06-20			193.31					D	2	U	B	A
USGS	363033101440701	GW	1972-06-25			193.25					D	2	U	B	A
USGS	363033101440701	GW	1972-06-30			193.40					D	2	U	B	A
USGS	363033101440701	GW	1972-07-05			193.43					D	2	U	B	A
USGS	363033101440701	GW	1972-07-10			193.26					D	2	U	B	A
USGS	363033101440701	GW	1972-07-14	17:50	CDT	193.21					m	2	U	S	A
USGS	363033101440701	GW	1972-07-15			193.28					D	2	U	B	A
USGS	363033101440701	GW	1972-07-20			193.35					D	2	U	B	A
USGS	363033101440701	GW	1972-07-25			193.42					D	2	U	B	A
USGS	363033101440701	GW	1972-07-31			193.49					D	2	U	B	A
USGS	363033101440701	GW	1972-08-05			193.55					D	2	U	B	A
USGS	363033101440701	GW	1972-08-07	09:45	CDT	193.51					m	2	U	S	A
USGS	363033101440701	GW	1972-08-10			193.55					D	2	U	B	A
USGS	363033101440701	GW	1972-08-15			193.58					D	2	U	B	A
USGS	363033101440701	GW	1972-08-20			193.60					D	2	U	B	A
USGS	363033101440701	GW	1972-08-25			193.61					D	2	U	B	A
USGS	363033101440701	GW	1972-08-31			193.50					D	2	U	B	A
USGS	363033101440701	GW	1972-09-05			193.51					D	2	U	B	A
USGS	363033101440701	GW	1972-09-05	13:30	CDT	193.47					m	2	U	S	A
USGS	363033101440701	GW	1972-09-10			193.61					D	2	U	B	A
USGS	363033101440701	GW	1972-09-15			193.61					D	2	U	B	A
USGS	363033101440701	GW	1972-09-20			193.55					D	2	U	B	A
USGS	363033101440701	GW	1972-09-25			193.38					D	2	U	B	A
USGS	363033101440701	GW	1972-09-30			193.60					D	2	U	B	A
USGS	363033101440701	GW	1972-10-04	14:00	CDT	193.57					m	2	U	S	A
USGS	363033101440701	GW	1972-10-05			193.56					D	2	U	B	A
USGS	363033101440701	GW	1972-10-10			193.53					D	2	U	B	A
USGS	363033101440701	GW	1972-10-15			193.74					D	2	U	B	A
USGS	363033101440701	GW	1972-10-20			193.77					D	2	U	B	A
USGS	363033101440701	GW	1972-10-25			193.73					D	2	U	B	A
USGS	363033101440701	GW	1972-10-31			193.75					D	2	U	B	A
USGS	363033101440701	GW	1972-11-01	11:30	CST	193.67					m	2	U	S	A
USGS	363033101440701	GW	1972-11-05			193.64					D	2	U	B	A
USGS	363033101440701	GW	1972-11-10			193.65					D	2	U	B	A
USGS	363033101440701	GW	1972-11-15			193.73					D	2	U	B	A
USGS	363033101440701	GW	1972-11-20			193.69					D	2	U	B	A
USGS	363033101440701	GW	1972-11-25			193.52					D	2	U	B	A
USGS	363033101440701	GW	1972-11-30			193.68					D	2	U	B	A
USGS	363033101440701	GW	1972-12-01	11:00	CST	193.55					m	2	U	S	A
USGS	363033101440701	GW	1972-12-05			193.54					D	2	U	B	A
USGS	363033101440701	GW	1972-12-10			193.77					D	2	U	B	A
USGS	363033101440701	GW	1972-12-15			193.88					D	2	U	B	A
USGS	363033101440701	GW	1972-12-20			193.53					D	2	U	B	A
USGS	363033101440701	GW	1972-12-25			193.72					D	2	U	B	A
USGS	363033101440701	GW	1972-12-29	10:45	CST	193.33					m	2	U	S	A
USGS	363033101440701	GW	1972-12-31			193.87					D	2	U	B	A
USGS	363033101440701	GW	1973-01-05			193.68					D	2	U	B	A
USGS	363033101440701	GW	1973-01-10			193.80					D	2	U	B	A
USGS	363033101440701	GW	1973-01-15			193.71					D	2	U	B	A
USGS	363033101440701	GW	1973-01-20			193.55					D	2	U	B	A
USGS	363033101440701	GW	1973-01-25			193.85					D	2	U	B	A
USGS	363033101440701	GW	1973-01-31			193.69					D	2	U	B	A
USGS	363033101440701	GW	1973-02-05			193.70					D	2	U	B	A
USGS	363033101440701	GW	1973-02-10			193.73					D	2	U	B	A
USGS	363033101440701	GW	1973-02-15			193.85					D	2	U	B	A
USGS	363033101440701	GW	1973-02-20			193.83					D	2	U	B	A
USGS	363033101440701	GW	1973-02-21	12:15	CST	193.87					m	2	U	S	A
USGS	363033101440701	GW	1973-02-25			193.72					D	2	U	B	A
USGS	363033101440701	GW	1973-02-28			193.78					D	2	U	B	A
USGS	363033101440701	GW	1973-03-05			193.70					D	2	U	B	A
USGS	363033101440701	GW	1973-03-10			193.73					D	2	U	B	A
USGS	363033101440701	GW	1973-03-15			193.85					D	2	U	B	A
USGS	363033101440701	GW	1973-03-20			193.83					D	2	U	B	A
USGS	363033101440701	GW	1973-03-23	11:15	CST	193.68					m	2	U	S	A
USGS	363033101440701	GW	1973-03-25			193.72					D	2	U	B	A
USGS	363033101440701	GW	1973-03-31			193.70					D	2	U	B	A
USGS	363033101440701	GW	1973-04-05			193.91					D	2	U	B	A
USGS	363033101440701	GW	1973-04-10			193.90					D	2	U	B	A
USGS	363033101440701	GW	1973-04-15			193.67					D	2	U	B	A
USGS	363033101440701	GW	1973-04-20			193.62					D	2	U	B	A
USGS	363033101440701	GW	1973-04-23	10:00	CST	193.89					m	2	U	S	A
USGS	363033101440701	GW	1973-04-25			193.93					D	2	U	B	A
USGS	363033101440701	GW	1973-04-30			193.65					D	2	U	B	A
USGS	363033101440701	GW	1973-05-05			193.81					D	2	U	B	A
USGS	363033101440701	GW	1973-05-10			193.83					D	2	U	B	A
USGS	363033101440701	GW	1973-05-15			194.02					D	2	U	B	A
USGS	363033101440701	GW	1973-05-20			193.75					D	2	U	B	A
USGS	363033101440701	GW	1973-05-25	12:00	CDT	193.78				USGS	m	2	U	S	A
USGS	363033101440701	GW	1973-05-31			194.11					D	2	U	B	A
USGS	363033101440701	GW	1973-06-05			194.07					D	2	U	B	A
USGS	363033101440701	GW	1973-06-10			194.13					D	2	U	B	A
USGS	363033101440701	GW	1973-06-15			194.02					D	2	U	B	A
USGS	363033101440701	GW	1973-06-19	13:40	CDT	194.07					m	2	U	S	A
USGS	363033101440701	GW	1973-06-20			194.18					D	2	U	B	A
USGS	363033101440701	GW	1973-06-25			194.00					D	2	U	B	A
USGS	363033101440701	GW	1973-06-30			193.97					D	2	U	B	A
USGS	363033101440701	GW	1973-07-05			194.13					D	2	U	B	A
USGS	363033101440701	GW	1973-07-10			194.24					D	2	U	B	A
USGS	363033101440701	GW	1973-07-15			194.21					D	2	U	B	A
USGS	363033101440701	GW	1973-07-16	11:00	CDT	194.20					m	2	U	S	A
USGS	363033101440701	GW	1973-08-13	11:15	CDT				P		m		U	U	A
USGS	363033101440701	GW	1973-10-23	10:45	CDT	195.24					m	2	U	S	A
USGS	363033101440701	GW	1973-10-24	14:00	CDT	195.18					m	2	U	S	A
USGS	363033101440701	GW	1973-10-25			195.29					D	2	U	B	A
USGS	363033101440701	GW	1973-10-31			195.25					D	2	U	B	A
USGS	363033101440701	GW	1973-11-05			195.62					D	2	U	B	A
USGS	363033101440701	GW	1973-11-10			195.65					D	2	U	B	A
USGS	363033101440701	GW	1973-11-15			195.51					D	2	U	B	A
USGS	363033101440701	GW	1973-11-20			195.14					D	2	U	B	A
USGS	363033101440701	GW	1973-11-25			195.35					D	2	U	B	A
USGS	363033101440701	GW	1973-11-26	10:00	CST	195.17					m	2	U	S	A
USGS	363033101440701	GW	1973-11-30			195.47					D	2	U	B	A
USGS	363033101440701	GW	1973-12-05			195.56					D	2	U	B	A
USGS	363033101440701	GW	1973-12-10			195.53					D	2	U	B	A
USGS	363033101440701	GW	1973-12-15			195.60					D	2	U	B	A
USGS	363033101440701	GW	1973-12-20			195.69					D	2	U	B	A
USGS	363033101440701	GW	1973-12-25			195.39					D	2	U	B	A
USGS	363033101440701	GW	1973-12-28	14:20	CST	195.25					m	2	U	S	A
USGS	363033101440701	GW	1973-12-31			195.55					D	2	U	B	A
USGS	363033101440701	GW	1974-01-05			195.25					D	2	U	B	A
USGS	363033101440701	GW	1974-01-10			195.32					D	2	U	B	A
USGS	363033101440701	GW	1974-01-15			195.37					D	2	U	B	A
USGS	363033101440701	GW	1974-01-20			195.22					D	2	U	B	A
USGS	363033101440701	GW	1974-01-21	12:00	CDT	195.20					m	2	U	S	A
USGS	363033101440701	GW	1974-01-25			195.44					D	2	U	B	A
USGS	363033101440701	GW	1974-01-31			195.39					D	2	U	B	A
USGS	363033101440701	GW	1974-02-05			195.25					D	2	U	B	A
USGS	363033101440701	GW	1974-02-10			195.44					D	2	U	B	A
USGS	363033101440701	GW	1974-02-15			195.46					D	2	U	B	A
USGS	363033101440701	GW	1974-02-15	12:30	CDT	195.43					m	2	U	S	A
USGS	363033101440701	GW	1974-02-20			195.48					D	2	U	B	A
USGS	363033101440701	GW	1974-02-25			195.88					D	2	U	B	A
USGS	363033101440701	GW	1974-02-28			195.64					D	2	U	B	A
USGS	363033101440701	GW	1974-03-05			195.60					D	2	U	B	A
USGS	363033101440701	GW	1974-03-10			195.87					D	2	U	B	A
USGS	363033101440701	GW	1974-03-15			195.70					D	2	U	B	A
USGS	363033101440701	GW	1974-03-15	15:20	CDT	195.69					m	2	U	S	A
USGS	363033101440701	GW	1974-03-20			195.68					D	2	U	B	A
USGS	363033101440701	GW	1974-03-25			195.53					D	2	U	B	A
USGS	363033101440701	GW	1974-03-31			195.29					D	2	U	B	A
USGS	363033101440701	GW	1974-04-05			195.88					D	2	U	B	A
USGS	363033101440701	GW	1974-04-10			195.43					D	2	U	B	A
USGS	363033101440701	GW	1974-04-15			195.98					D	2	U	B	A
USGS	363033101440701	GW	1974-04-16	09:05	CDT	195.93					m	2	U	S	A
USGS	363033101440701	GW	1974-04-20			196.50					D	2	U	B	A
USGS	363033101440701	GW	1974-04-25			196.72					D	2	U	B	A
USGS	363033101440701	GW	1974-04-30			195.90					D	2	U	B	A
USGS	363033101440701	GW	1974-05-05			195.83					D	2	U	B	A
USGS	363033101440701	GW	1974-05-10			195.64					D	2	U	B	A
USGS	363033101440701	GW	1974-05-13	10:00	CDT	195.70					m	2	U	S	A
USGS	363033101440701	GW	1974-05-15			195.80					D	2	U	B	A
USGS	363033101440701	GW	1974-05-20			195.94					D	2	U	B	A
USGS	363033101440701	GW	1974-05-25			195.98					D	2	U	B	A
USGS	363033101440701	GW	1974-05-31			196.09					D	2	U	B	A
USGS	363033101440701	GW	1974-06-05			195.81					D	2	U	B	A
USGS	363033101440701	GW	1974-06-10			196.00					D	2	U	B	A
USGS	363033101440701	GW	1974-06-10	10:30	CDT	195.99					m	2	U	S	A
USGS	363033101440701	GW	1974-06-15			195.89					D	2	U	B	A
USGS	363033101440701	GW	1974-06-20			195.72					D	2	U	B	A
USGS	363033101440701	GW	1974-06-25			195.83					D	2	U	B	A
USGS	363033101440701	GW	1974-06-30			195.86					D	2	U	B	A
USGS	363033101440701	GW	1974-07-05			196.46					D	2	U	B	A
USGS	363033101440701	GW	1974-07-08	09:30	CDT	196.52					m	2	U	S	A
USGS	363033101440701	GW	1974-07-10			196.50					D	2	U	B	A
USGS	363033101440701	GW	1974-07-15			196.61					D	2	U	B	A
USGS	363033101440701	GW	1974-07-20			196.62					D	2	U	B	A
USGS	363033101440701	GW	1974-07-25			196.62					D	2	U	B	A
USGS	363033101440701	GW	1974-07-31			196.53					D	2	U	B	A
USGS	363033101440701	GW	1974-08-05			196.53					D	2	U	B	A
USGS	363033101440701	GW	1974-08-05	11:30	CDT	196.52					m	2	U	S	A
USGS	363033101440701	GW	1974-08-10			196.49					D	2	U	B	A
USGS	363033101440701	GW	1974-08-15			196.65					D	2	U	B	A
USGS	363033101440701	GW	1974-08-20			196.65					D	2	U	B	A
USGS	363033101440701	GW	1974-08-25			196.65					D	2	U	B	A
USGS	363033101440701	GW	1974-08-31			196.70					D	2	U	B	A
USGS	363033101440701	GW	1974-09-03	09:45	CDT	196.95					m	2	U	S	A
USGS	363033101440701	GW	1974-09-05			196.81					D	2	U	B	A
USGS	363033101440701	GW	1974-09-10			196.76					D	2	U	B	A
USGS	363033101440701	GW	1974-09-15			196.85					D	2	U	B	A
USGS	363033101440701	GW	1974-09-20			196.80					D	2	U	B	A
USGS	363033101440701	GW	1974-09-25			196.60					D	2	U	B	A
USGS	363033101440701	GW	1974-09-30			196.87					D	2	U	B	A
USGS	363033101440701	GW	1974-10-02	15:00	CDT	196.89					m	2	U	S	A
USGS	363033101440701	GW	1974-10-05			196.80					D	2	U	B	A
USGS	363033101440701	GW	1974-10-10			196.59					D	2	U	B	A
USGS	363033101440701	GW	1974-10-15			196.63					D	2	U	B	A
USGS	363033101440701	GW	1974-10-20			196.51					D	2	U	B	A
USGS	363033101440701	GW	1974-10-25			196.88					D	2	U	B	A
USGS	363033101440701	GW	1974-10-29	09:30	CST	196.46					m	2	U	S	A
USGS	363033101440701	GW	1974-10-31			196.55					D	2	U	B	A
USGS	363033101440701	GW	1974-11-05			196.60					D	2	U	B	A
USGS	363033101440701	GW	1974-11-10			196.54					D	2	U	B	A
USGS	363033101440701	GW	1974-11-15			196.58					D	2	U	B	A
USGS	363033101440701	GW	1974-11-20			196.79					D	2	U	B	A
USGS	363033101440701	GW	1974-11-25			196.80					D	2	U	B	A
USGS	363033101440701	GW	1974-11-29	12:15	CST	196.59					m	2	U	S	A
USGS	363033101440701	GW	1974-11-30			196.57					D	2	U	B	A
USGS	363033101440701	GW	1974-12-05			196.30					D	2	U	B	A
USGS	363033101440701	GW	1974-12-10			196.45					D	2	U	B	A
USGS	363033101440701	GW	1974-12-15			196.51					D	2	U	B	A
USGS	363033101440701	GW	1974-12-20			196.50					D	2	U	B	A
USGS	363033101440701	GW	1974-12-25			196.62					D	2	U	B	A
USGS	363033101440701	GW	1974-12-30	10:25	CST	196.44					m	2	U	S	A
USGS	363033101440701	GW	1974-12-31			196.57					D	2	U	B	A
USGS	363033101440701	GW	1975-01-05			196.29					D	2	U	B	A
USGS	363033101440701	GW	1975-01-10			196.23					D	2	U	B	A
USGS	363033101440701	GW	1975-01-15			196.49					D	2	U	B	A
USGS	363033101440701	GW	1975-01-20			196.57					D	2	U	B	A
USGS	363033101440701	GW	1975-01-21	12:35	CST	196.39				USGS	m	2	U	S	A
USGS	363033101440701	GW	1975-01-25			196.26					D	2	U	B	A
USGS	363033101440701	GW	1975-01-31			196.50					D	2	U	B	A
USGS	363033101440701	GW	1975-02-05			196.45					D	2	U	B	A
USGS	363033101440701	GW	1975-02-10			196.22					D	2	U	B	A
USGS	363033101440701	GW	1975-02-12	15:00	CST	196.34					m	2	U	S	A
USGS	363033101440701	GW	1975-02-15			196.48					D	2	U	B	A
USGS	363033101440701	GW	1975-02-20			196.38					D	2	U	B	A
USGS	363033101440701	GW	1975-02-25			196.54					D	2	U	B	A
USGS	363033101440701	GW	1975-02-28			196.44					D	2	U	B	A
USGS	363033101440701	GW	1975-03-05			196.41					D	2	U	B	A
USGS	363033101440701	GW	1975-03-10			196.61					D	2	U	B	A
USGS	363033101440701	GW	1975-03-12	12:00	CDT	196.62					m	2	U	S	A
USGS	363033101440701	GW	1975-03-15			196.66					D	2	U	B	A
USGS	363033101440701	GW	1975-03-20			196.90					D	2	U	B	A
USGS	363033101440701	GW	1975-03-25			197.29					D	2	U	B	A
USGS	363033101440701	GW	1975-03-31			196.92					D	2	U	B	A
USGS	363033101440701	GW	1975-04-05			196.62					D	2	U	B	A
USGS	363033101440701	GW	1975-04-09	08:35	CDT	197.12					m	2	U	S	A
USGS	363033101440701	GW	1975-04-10			197.17					D	2	U	B	A
USGS	363033101440701	GW	1975-04-15			196.79					D	2	U	B	A
USGS	363033101440701	GW	1975-04-20			197.00					D	2	U	B	A
USGS	363033101440701	GW	1975-04-25			197.06					D	2	U	B	A
USGS	363033101440701	GW	1975-04-30			197.05					D	2	U	B	A
USGS	363033101440701	GW	1975-05-05			197.05					D	2	U	B	A
USGS	363033101440701	GW	1975-05-06	19:00	CDT	197.05					m	2	U	S	A
USGS	363033101440701	GW	1975-05-10			197.27					D	2	U	B	A
USGS	363033101440701	GW	1975-05-15			197.26					D	2	U	B	A
USGS	363033101440701	GW	1975-05-20			197.26					D	2	U	B	A
USGS	363033101440701	GW	1975-05-25			197.32					D	2	U	B	A
USGS	363033101440701	GW	1975-06-04	09:00	CDT	197.31					m	2	U	S	A
USGS	363033101440701	GW	1975-06-05			197.39					D	2	U	B	A
USGS	363033101440701	GW	1975-06-20			197.05					D	2	U	B	A
USGS	363033101440701	GW	1975-06-25			197.13					D	2	U	B	A
USGS	363033101440701	GW	1975-06-30			197.58					D	2	U	B	A
USGS	363033101440701	GW	1975-07-02	11:00	CDT	197.65					m	2	U	S	A
USGS	363033101440701	GW	1975-07-29	11:00	CDT	197.79					m	2	U	S	A
USGS	363033101440701	GW	1975-07-31			197.89					D	2	U	B	A
USGS	363033101440701	GW	1975-08-05			197.98					D	2	U	B	A
USGS	363033101440701	GW	1975-08-10			197.91					D	2	U	B	A
USGS	363033101440701	GW	1975-08-15			198.00					D	2	U	B	A
USGS	363033101440701	GW	1975-08-20			197.88					D	2	U	B	A
USGS	363033101440701	GW	1975-08-25			197.93					D	2	U	B	A
USGS	363033101440701	GW	1975-08-26	12:00	CDT	198.02					m	2	U	S	A
USGS	363033101440701	GW	1975-08-31			198.00					D	2	U	B	A
USGS	363033101440701	GW	1975-09-05			198.10					D	2	U	B	A
USGS	363033101440701	GW	1975-09-10			198.02					D	2	U	B	A
USGS	363033101440701	GW	1975-09-15			198.08					D	2	U	B	A
USGS	363033101440701	GW	1975-09-20			198.31					D	2	U	B	A
USGS	363033101440701	GW	1975-09-25			198.31					D	2	U	B	A
USGS	363033101440701	GW	1975-10-02	10:25	CDT	198.25					m	2	U	S	A
USGS	363033101440701	GW	1975-10-05			198.14					D	2	U	B	A
USGS	363033101440701	GW	1975-10-10			198.30					D	2	U	B	A
USGS	363033101440701	GW	1975-10-15			197.91					D	2	U	B	A
USGS	363033101440701	GW	1975-10-20			197.72					D	2	U	B	A
USGS	363033101440701	GW	1975-10-25			198.02					D	2	U	B	A
USGS	363033101440701	GW	1975-10-31			197.78					D	2	U	B	A
USGS	363033101440701	GW	1975-11-04	10:00	CST	198.01					m	2	U	S	A
USGS	363033101440701	GW	1975-11-05			197.97					D	2	U	B	A
USGS	363033101440701	GW	1975-11-10			198.13					D	2	U	B	A
USGS	363033101440701	GW	1975-11-15			197.90					D	2	U	B	A
USGS	363033101440701	GW	1975-11-20			198.11					D	2	U	B	A
USGS	363033101440701	GW	1975-11-25			197.75					D	2	U	B	A
USGS	363033101440701	GW	1975-11-30			197.77					D	2	U	B	A
USGS	363033101440701	GW	1975-12-04	09:00	CST	197.49					m	2	U	S	A
USGS	363033101440701	GW	1975-12-05			197.75					D	2	U	B	A
USGS	363033101440701	GW	1975-12-15			197.94					D	2	U	B	A
USGS	363033101440701	GW	1975-12-20			197.78					D	2	U	B	A
USGS	363033101440701	GW	1976-01-13			197.59					D	2	U	S	A
USGS	363033101440701	GW	1976-01-15			197.76					D	2	U	B	A
USGS	363033101440701	GW	1976-01-20			197.98					D	2	U	B	A
USGS	363033101440701	GW	1976-01-25			197.84					D	2	U	B	A
USGS	363033101440701	GW	1976-01-31			197.76					D	2	U	B	A
USGS	363033101440701	GW	1976-02-04	15:00	CST	197.80					m	2	U	S	A
USGS	363033101440701	GW	1976-02-05			197.89					D	2	U	B	A
USGS	363033101440701	GW	1976-02-10			197.80					D	2	U	B	A
USGS	363033101440701	GW	1976-02-15			197.99					D	2	U	B	A
USGS	363033101440701	GW	1976-02-20			197.85					D	2	U	B	A
USGS	363033101440701	GW	1976-02-25			197.96					D	2	U	B	A
USGS	363033101440701	GW	1976-02-29			197.91					D	2	U	B	A
USGS	363033101440701	GW	1976-03-04	15:00	CST	197.89					m	2	U	S	A
USGS	363033101440701	GW	1976-03-05			198.25					D	2	U	B	A
USGS	363033101440701	GW	1976-03-10			197.87					D	2	U	B	A
USGS	363033101440701	GW	1976-03-15			198.11					D	2	U	B	A
USGS	363033101440701	GW	1976-03-20			198.25					D	2	U	B	A
USGS	363033101440701	GW	1976-03-25			198.12					D	2	U	B	A
USGS	363033101440701	GW	1976-03-31			198.34					D	2	U	B	A
USGS	363033101440701	GW	1976-04-01	16:00	CST	198.25					m	2	U	S	A
USGS	363033101440701	GW	1976-04-05			198.27					D	2	U	B	A
USGS	363033101440701	GW	1976-04-10			198.42					D	2	U	B	A
USGS	363033101440701	GW	1976-04-15			198.32					D	2	U	B	A
USGS	363033101440701	GW	1976-04-20			198.26					D	2	U	B	A
USGS	363033101440701	GW	1976-04-25			198.57					D	2	U	B	A
USGS	363033101440701	GW	1976-04-29	10:50	CDT	198.73					m	2	U	S	A
USGS	363033101440701	GW	1976-04-30			198.69					D	2	U	B	A
USGS	363033101440701	GW	1976-05-05			198.44					D	2	U	B	A
USGS	363033101440701	GW	1976-05-10			198.44					D	2	U	B	A
USGS	363033101440701	GW	1976-05-15			198.47					D	2	U	B	A
USGS	363033101440701	GW	1976-05-20			198.46					D	2	U	B	A
USGS	363033101440701	GW	1976-05-25			198.42					D	2	U	B	A
USGS	363033101440701	GW	1976-05-28	10:45	CDT	198.09					m	2	U	S	A
USGS	363033101440701	GW	1976-05-31			198.05					D	2	U	B	A
USGS	363033101440701	GW	1976-06-05			198.09					D	2	U	B	A
USGS	363033101440701	GW	1976-06-10			197.95					D	2	U	B	A
USGS	363033101440701	GW	1976-06-15			198.10					D	2	U	B	A
USGS	363033101440701	GW	1976-06-20			198.58					D	2	U	B	A
USGS	363033101440701	GW	1976-06-22	10:30	CDT	198.28					m	2	U	S	A
USGS	363033101440701	GW	1976-06-25			198.62					D	2	U	B	A
USGS	363033101440701	GW	1976-06-30			198.77					D	2	U	B	A
USGS	363033101440701	GW	1976-07-05			198.98					D	2	U	B	A
USGS	363033101440701	GW	1976-07-10			198.85					D	2	U	B	A
USGS	363033101440701	GW	1976-07-15			199.00					D	2	U	B	A
USGS	363033101440701	GW	1976-07-20			199.00					D	2	U	B	A
USGS	363033101440701	GW	1976-07-22	11:45	CDT	199.14					m	2	U	S	A
USGS	363033101440701	GW	1976-07-25			199.23					D	2	U	B	A
USGS	363033101440701	GW	1976-07-31			199.18					D	2	U	B	A
USGS	363033101440701	GW	1976-08-05			199.17					D	2	U	B	A
USGS	363033101440701	GW	1976-08-10			199.17					D	2	U	B	A
USGS	363033101440701	GW	1976-08-15			199.18					D	2	U	B	A
USGS	363033101440701	GW	1976-08-19	10:00	CDT	199.37					m	2	U	S	A
USGS	363033101440701	GW	1976-08-20			199.35					D	2	U	B	A
USGS	363033101440701	GW	1976-08-25			199.40					D	2	U	B	A
USGS	363033101440701	GW	1976-08-31			199.48					D	2	U	B	A
USGS	363033101440701	GW	1976-09-05			199.30					D	2	U	B	A
USGS	363033101440701	GW	1976-09-10			199.49					D	2	U	B	A
USGS	363033101440701	GW	1976-09-15			199.27					D	2	U	B	A
USGS	363033101440701	GW	1976-09-20			199.05					D	2	U	B	A
USGS	363033101440701	GW	1976-09-23	10:30	CDT	198.80					m	2	U	S	A
USGS	363033101440701	GW	1976-09-25			198.82					D	2	U	B	A
USGS	363033101440701	GW	1976-09-30			198.88					D	2	U	B	A
USGS	363033101440701	GW	1976-10-05			198.84					D	2	U	B	A
USGS	363033101440701	GW	1976-10-10			198.62					D	2	U	B	A
USGS	363033101440701	GW	1976-10-15			198.69					D	2	U	B	A
USGS	363033101440701	GW	1976-10-19	14:40	CDT	198.78					m	2	U	S	A
USGS	363033101440701	GW	1976-10-20			198.76					D	2	U	B	A
USGS	363033101440701	GW	1976-10-25			198.63					D	2	U	B	A
USGS	363033101440701	GW	1976-10-31			198.73					D	2	U	B	A
